Date,Open,High,Low,Close,Adj Close,Volume
1997-10-22,3870.830078,3873.159912,3857.379883,3857.379883,3857.379883,0
1997-10-23,3857.600098,3857.600098,3825.280029,3827.179932,3827.179932,0
1997-10-24,3827.179932,3840.760010,3821.100098,3821.100098,3821.100098,0
1997-10-27,null,null,null,null,null,null
1997-10-28,3821.100098,3821.100098,3519.399902,3542.550049,3542.550049,0
1997-10-29,3542.550049,3724.830078,3542.550049,3717.750000,3717.750000,0
1997-10-30,3717.750000,3717.750000,3648.590088,3656.989990,3656.989990,0
1997-10-31,3656.989990,3677.370117,3656.219971,3673.610107,3673.610107,0
1997-11-03,3673.610107,3701.959961,3671.820068,3700.750000,3700.750000,0
1997-11-04,3699.939941,3704.330078,3681.429932,3691.419922,3691.419922,0
1997-11-05,3691.419922,3710.800049,3689.030029,3705.209961,3705.209961,0
1997-11-06,3705.209961,3722.379883,3705.209961,3717.300049,3717.300049,0
1997-11-07,3717.300049,3717.300049,3668.580078,3673.459961,3673.459961,0
1997-11-10,3673.459961,3689.909912,3599.989990,3687.719971,3687.719971,0
1997-11-11,3687.719971,3701.840088,3687.320068,3689.629883,3689.629883,0
1997-11-12,3689.629883,3689.820068,3649.250000,3649.250000,3649.250000,0
1997-11-13,3649.250000,3678.889893,3649.250000,3657.399902,3657.399902,0
1997-11-14,3657.399902,3666.840088,3650.500000,3666.840088,3666.840088,0
1997-11-17,3666.840088,3700.030029,3666.510010,3699.250000,3699.250000,0
1997-11-18,3699.250000,3716.000000,3699.250000,3708.139893,3708.139893,0
1997-11-19,3708.139893,3711.580078,3690.370117,3697.600098,3697.600098,0
1997-11-20,3697.600098,3717.979980,3697.600098,3712.820068,3712.820068,0
1997-11-21,3717.889893,3741.280029,3717.889893,3741.280029,3741.280029,0
1997-11-24,3741.280029,3741.280029,3713.780029,3714.090088,3714.090088,0
1997-11-25,3714.090088,3736.080078,3709.500000,3725.320068,3725.320068,0
1997-11-26,3723.899902,3755.989990,3723.899902,3743.290039,3743.290039,0
1997-11-27,3743.290039,3762.739990,3743.290039,3757.389893,3757.389893,0
1997-11-28,3757.389893,3762.199951,3752.159912,3761.520020,3761.520020,0
1997-12-01,3761.520020,3807.419922,3759.719971,3806.250000,3806.250000,0
1997-12-02,3806.250000,3821.959961,3806.250000,3813.489990,3813.489990,0
1997-12-03,3813.489990,3838.580078,3808.469971,3831.510010,3831.510010,0
1997-12-04,3837.199951,3955.340088,3837.199951,3952.129883,3952.129883,0
1997-12-05,3952.129883,3969.989990,3941.010010,3963.070068,3963.070068,0
1997-12-08,3963.070068,4019.899902,3961.510010,4009.020020,4009.020020,0
1997-12-09,4009.020020,4064.310059,4006.649902,4063.699951,4063.699951,0
1997-12-10,4063.699951,4063.879883,4024.399902,4028.050049,4028.050049,0
1997-12-11,4028.050049,4028.050049,3977.530029,3980.689941,3980.689941,0
1997-12-12,3980.689941,3987.699951,3974.419922,3987.629883,3987.629883,0
1997-12-15,3987.629883,3996.719971,3959.530029,3960.050049,3960.050049,0
1997-12-16,3960.050049,3961.340088,3946.969971,3952.600098,3952.600098,0
1997-12-17,3952.600098,3955.229980,3921.179932,3922.320068,3922.320068,0
1997-12-18,3922.320068,3930.850098,3903.020020,3921.820068,3921.820068,0
1997-12-19,3921.889893,3923.909912,3871.610107,3871.610107,3871.610107,0
1997-12-22,3871.610107,3881.159912,3857.879883,3881.159912,3881.159912,0
1997-12-23,3881.159912,3903.370117,3874.770020,3900.820068,3900.820068,0
1997-12-24,3900.820068,3911.260010,3898.229980,3898.229980,3898.229980,0
1997-12-25,null,null,null,null,null,null
1997-12-26,null,null,null,null,null,null
1997-12-29,null,null,null,null,null,null
1997-12-30,3898.229980,4001.949951,3898.229980,3994.129883,3994.129883,0
1997-12-31,3994.129883,4053.800049,3994.129883,4053.800049,4053.800049,0
1998-01-01,null,null,null,null,null,null
1998-01-02,4053.800049,4061.800049,4051.479980,4054.760010,4054.760010,0
1998-01-05,4054.760010,4190.589844,4054.760010,4190.589844,4190.589844,0
1998-01-06,4190.589844,4259.990234,4185.140137,4259.439941,4259.439941,0
1998-01-07,4259.439941,4328.120117,4257.569824,4303.839844,4303.839844,0
1998-01-08,4303.850098,4305.439941,4276.270020,4276.330078,4276.330078,0
1998-01-09,4276.330078,4278.439941,4215.890137,4215.890137,4215.890137,0
1998-01-12,4215.890137,4215.890137,4115.220215,4145.439941,4145.439941,0
1998-01-13,4145.439941,4256.569824,4145.439941,4246.430176,4246.430176,0
1998-01-14,4246.430176,4276.040039,4246.149902,4275.660156,4275.660156,0
1998-01-15,4275.660156,4316.890137,4274.910156,4312.200195,4312.200195,0
1998-01-16,4312.200195,4313.250000,4292.370117,4304.259766,4304.259766,0
1998-01-19,4304.259766,4321.379883,4303.000000,4304.770020,4304.770020,0
1998-01-20,4304.770020,4332.600098,4295.540039,4328.069824,4328.069824,0
1998-01-21,4328.069824,4343.049805,4328.069824,4337.529785,4337.529785,0
1998-01-22,4337.529785,4337.529785,4288.069824,4289.859863,4289.859863,0
1998-01-23,4289.859863,4301.370117,4264.180176,4296.430176,4296.430176,0
1998-01-26,4296.430176,4310.299805,4292.910156,4310.299805,4310.299805,0
1998-01-27,4310.299805,4323.589844,4277.979980,4286.620117,4286.620117,0
1998-01-28,4286.620117,4310.609863,4286.620117,4300.020020,4300.020020,0
1998-01-29,4300.020020,4322.209961,4293.250000,4322.209961,4322.209961,0
1998-01-30,4322.729980,4375.370117,4322.169922,4375.370117,4375.370117,0
1998-02-02,4375.270020,4466.500000,4375.270020,4466.500000,4466.500000,0
1998-02-03,4466.500000,4554.560059,4466.500000,4537.660156,4537.660156,0
1998-02-04,4531.069824,4536.850098,4501.569824,4529.089844,4529.089844,0
1998-02-05,4529.089844,4575.259766,4524.200195,4537.149902,4537.149902,0
1998-02-06,4537.149902,4537.149902,4507.450195,4527.740234,4527.740234,0
1998-02-09,4527.740234,4546.790039,4524.370117,4545.040039,4545.040039,0
1998-02-10,4545.979980,4555.450195,4540.310059,4553.100098,4553.100098,0
1998-02-11,4553.100098,4556.390137,4539.189941,4554.680176,4554.680176,0
1998-02-12,4554.589844,4569.580078,4554.589844,4564.290039,4564.290039,0
1998-02-13,4564.290039,4590.149902,4559.169922,4590.149902,4590.149902,0
1998-02-16,4590.149902,4652.370117,4590.149902,4649.709961,4649.709961,0
1998-02-17,4649.709961,4684.450195,4545.319824,4682.339844,4682.339844,0
1998-02-18,4682.339844,4734.290039,4680.430176,4730.290039,4730.290039,0
1998-02-19,4730.290039,4780.120117,4711.689941,4776.830078,4776.830078,0
1998-02-20,4776.830078,4825.509766,4776.830078,4825.509766,4825.509766,0
1998-02-23,4825.859863,4848.560059,4818.899902,4840.549805,4840.549805,0
1998-02-24,4840.549805,4851.169922,4817.629883,4846.129883,4846.129883,0
1998-02-25,4846.129883,4881.839844,4843.020020,4881.839844,4881.839844,0
1998-02-26,4881.839844,4992.529785,4881.839844,4990.879883,4990.879883,0
1998-02-27,4990.529785,5017.200195,4980.649902,4997.819824,4997.819824,0
1998-03-02,4997.819824,5068.620117,4984.490234,5062.899902,5062.899902,0
1998-03-03,5062.899902,5079.359863,4961.990234,5064.959961,5064.959961,0
1998-03-04,5064.959961,5064.959961,5008.419922,5008.419922,5008.419922,0
1998-03-05,5008.419922,5009.459961,4905.140137,4933.750000,4933.750000,0
1998-03-06,4933.750000,5007.040039,4933.750000,5006.799805,5006.799805,0
1998-03-09,5006.799805,5015.509766,5002.399902,5013.089844,5013.089844,0
1998-03-10,5013.089844,5037.569824,5011.879883,5037.569824,5037.569824,0
1998-03-11,5037.569824,5088.189941,5037.569824,5088.189941,5088.189941,0
1998-03-12,5088.189941,5100.359863,5072.910156,5093.899902,5093.899902,0
1998-03-13,5093.899902,5105.359863,5077.419922,5102.459961,5102.459961,0
1998-03-16,5102.459961,5120.060059,5092.569824,5117.569824,5117.569824,0
1998-03-17,null,null,null,null,null,null
1998-03-18,5117.569824,5201.919922,5117.569824,5197.000000,5197.000000,0
1998-03-19,5197.000000,5264.160156,5189.419922,5264.160156,5264.160156,0
1998-03-20,5264.160156,5295.240234,5262.970215,5286.740234,5286.740234,0
1998-03-23,5286.740234,5300.040039,5283.500000,5294.250000,5294.250000,0
1998-03-24,5294.250000,5305.319824,5239.770020,5305.319824,5305.319824,0
1998-03-25,5305.319824,5330.430176,5305.319824,5326.259766,5326.259766,0
1998-03-26,5326.259766,5328.220215,5271.649902,5280.339844,5280.339844,0
1998-03-27,5280.339844,5315.470215,5266.729980,5307.959961,5307.959961,0
1998-03-30,5307.959961,5318.009766,5297.700195,5313.740234,5313.740234,0
1998-03-31,5313.740234,5313.740234,5242.180176,5267.379883,5267.379883,0
1998-04-01,5267.379883,5343.700195,5267.379883,5333.890137,5333.890137,0
1998-04-02,5333.890137,5348.459961,5243.589844,5342.370117,5342.370117,0
1998-04-03,5342.370117,5342.370117,5290.520020,5330.560059,5330.560059,0
1998-04-06,5330.560059,5330.600098,5275.859863,5290.330078,5290.330078,0
1998-04-07,5290.330078,5296.560059,5235.919922,5235.919922,5235.919922,0
1998-04-08,5235.919922,5235.919922,5151.419922,5152.390137,5152.390137,0
1998-04-09,5152.390137,5210.299805,5150.660156,5209.700195,5209.700195,0
1998-04-10,null,null,null,null,null,null
1998-04-13,null,null,null,null,null,null
1998-04-14,5209.700195,5314.899902,5208.209961,5294.850098,5294.850098,0
1998-04-15,5293.879883,5379.549805,5293.879883,5368.250000,5368.250000,0
1998-04-16,5368.250000,5443.459961,5365.919922,5404.549805,5404.549805,0
1998-04-17,5404.549805,5405.439941,5354.299805,5388.299805,5388.299805,0
1998-04-20,5388.299805,5445.109863,5386.669922,5431.509766,5431.509766,0
1998-04-21,5431.509766,5471.609863,5431.509766,5471.609863,5471.609863,0
1998-04-22,5471.609863,5471.609863,5441.939941,5451.080078,5451.080078,0
1998-04-23,5451.080078,5451.080078,5402.779785,5437.620117,5437.620117,0
1998-04-24,5437.620117,5438.339844,5406.109863,5413.609863,5413.609863,0
1998-04-27,5413.609863,5424.660156,5331.009766,5337.549805,5337.549805,0
1998-04-28,5337.549805,5341.339844,5291.740234,5322.189941,5322.189941,0
1998-04-29,5322.189941,5333.399902,5285.169922,5298.660156,5298.660156,0
1998-04-30,5298.660156,5331.930176,5294.839844,5329.470215,5329.470215,0
1998-05-01,5329.470215,5416.339844,5329.000000,5405.799805,5405.799805,0
1998-05-04,null,null,null,null,null,null
1998-05-05,5400.049805,5439.919922,5366.140137,5399.200195,5399.200195,0
1998-05-06,5399.200195,5405.569824,5383.700195,5396.870117,5396.870117,0
1998-05-07,5396.870117,5396.870117,5347.350098,5347.350098,5347.350098,0
1998-05-08,5347.350098,5347.350098,5302.620117,5318.069824,5318.069824,0
1998-05-11,5318.069824,5400.950195,5318.069824,5390.859863,5390.859863,0
1998-05-12,5390.859863,5394.709961,5316.649902,5317.160156,5317.160156,0
1998-05-13,5317.589844,5370.859863,5314.250000,5359.120117,5359.120117,0
1998-05-14,5359.120117,5359.120117,5292.479980,5301.419922,5301.419922,0
1998-05-15,5301.419922,5301.419922,5254.930176,5300.229980,5300.229980,0
1998-05-18,5300.229980,5300.229980,5237.930176,5251.250000,5251.250000,0
1998-05-19,5251.250000,5261.189941,5242.790039,5253.930176,5253.930176,0
1998-05-20,5253.930176,5255.180176,5193.939941,5196.390137,5196.390137,0
1998-05-21,5196.390137,5203.689941,5190.220215,5190.819824,5190.819824,0
1998-05-22,5190.819824,5190.819824,5172.819824,5176.779785,5176.779785,0
1998-05-25,5176.779785,5179.120117,5165.060059,5172.000000,5172.000000,0
1998-05-26,5172.000000,5219.549805,5151.540039,5153.040039,5153.040039,0
1998-05-27,5153.040039,5153.040039,5019.919922,5036.310059,5036.310059,0
1998-05-28,5036.310059,5090.000000,5036.310059,5038.990234,5038.990234,0
1998-05-29,5038.990234,5098.149902,5038.990234,5078.279785,5078.279785,0
1998-06-01,null,null,null,null,null,null
1998-06-02,5078.279785,5078.279785,5032.950195,5043.069824,5043.069824,0
1998-06-03,5043.069824,5043.069824,5022.810059,5025.799805,5025.799805,0
1998-06-04,5025.799805,5025.799805,4967.080078,4967.080078,4967.080078,0
1998-06-05,4967.080078,5029.520020,4967.080078,5029.520020,5029.520020,0
1998-06-08,5029.520020,5094.580078,5024.640137,5090.120117,5090.120117,0
1998-06-09,5090.120117,5186.060059,5090.120117,5186.060059,5186.060059,0
1998-06-10,5186.060059,5186.060059,5136.759766,5139.049805,5139.049805,0
1998-06-11,5139.049805,5141.009766,5122.640137,5123.120117,5123.120117,0
1998-06-12,5123.120117,5123.120117,5092.919922,5093.370117,5093.370117,0
1998-06-15,5093.370117,5093.370117,5041.770020,5041.770020,5041.770020,0
1998-06-16,5041.770020,5041.799805,4998.299805,5003.950195,5003.950195,0
1998-06-17,5003.950195,5004.160156,4978.640137,5003.200195,5003.200195,0
1998-06-18,5003.200195,5043.250000,5001.069824,5030.100098,5030.100098,0
1998-06-19,5030.100098,5037.020020,5014.350098,5032.089844,5032.089844,0
1998-06-22,5035.930176,5040.270020,5022.259766,5022.259766,5022.259766,0
1998-06-23,5022.259766,5063.169922,5020.229980,5063.169922,5063.169922,0
1998-06-24,5063.169922,5115.129883,5063.169922,5097.029785,5097.029785,0
1998-06-25,5097.029785,5133.549805,5097.029785,5131.959961,5131.959961,0
1998-06-26,5131.959961,5131.959961,5067.549805,5085.319824,5085.319824,0
1998-06-29,5085.319824,5186.370117,5083.680176,5176.890137,5176.890137,0
1998-06-30,5176.890137,5201.160156,5168.299805,5170.299805,5170.299805,0
1998-07-01,5170.299805,5234.350098,5169.870117,5234.350098,5234.350098,0
1998-07-02,5234.350098,5311.270020,5234.350098,5277.410156,5277.410156,0
1998-07-03,5277.410156,5296.240234,5273.899902,5296.240234,5296.240234,0
1998-07-06,5296.240234,5304.560059,5290.779785,5301.120117,5301.120117,0
1998-07-07,5301.120117,5350.990234,5301.120117,5339.319824,5339.319824,0
1998-07-08,5339.319824,5389.029785,5339.319824,5383.600098,5383.600098,0
1998-07-09,5383.600098,5440.359863,5383.600098,5440.359863,5440.359863,0
1998-07-10,5440.359863,5448.569824,5412.750000,5414.990234,5414.990234,0
1998-07-13,5414.990234,5435.000000,5408.020020,5434.290039,5434.290039,0
1998-07-14,5428.870117,5444.740234,5405.689941,5406.600098,5406.600098,0
1998-07-15,5401.819824,5454.250000,5401.819824,5452.770020,5452.770020,0
1998-07-16,5452.770020,5452.770020,5390.549805,5390.549805,5390.549805,0
1998-07-17,5390.549805,5435.629883,5383.049805,5426.540039,5426.540039,0
1998-07-20,5426.540039,5452.379883,5426.540039,5445.479980,5445.479980,0
1998-07-21,5444.950195,5444.950195,5418.620117,5422.209961,5422.209961,0
1998-07-22,5422.209961,5422.209961,5250.479980,5260.709961,5260.709961,0
1998-07-23,5260.709961,5260.709961,5177.160156,5187.939941,5187.939941,0
1998-07-24,5187.939941,5187.939941,5114.229980,5162.459961,5162.459961,0
1998-07-27,5162.459961,5174.520020,5102.049805,5109.390137,5109.390137,0
1998-07-28,5109.390137,5123.759766,5065.839844,5078.189941,5078.189941,0
1998-07-29,5078.189941,5078.189941,5025.479980,5062.770020,5062.770020,0
1998-07-30,5062.770020,5097.209961,5050.250000,5080.970215,5080.970215,0
1998-07-31,5080.970215,5131.180176,5074.180176,5116.620117,5116.620117,0
1998-08-03,null,null,null,null,null,null
1998-08-04,5116.620117,5119.109863,5069.390137,5115.310059,5115.310059,0
1998-08-05,5115.310059,5115.310059,4976.569824,5011.129883,5011.129883,0
1998-08-06,5011.129883,5059.689941,4999.509766,5000.640137,5000.640137,0
1998-08-07,5000.640137,5095.870117,4996.939941,5090.919922,5090.919922,0
1998-08-10,5090.919922,5106.319824,5083.970215,5085.709961,5085.709961,0
1998-08-11,5085.709961,5085.709961,4950.350098,4952.359863,4952.359863,0
1998-08-12,4952.359863,4971.270020,4945.450195,4957.770020,4957.770020,0
1998-08-13,4957.770020,4958.709961,4844.799805,4845.089844,4845.089844,0
1998-08-14,4845.089844,4850.950195,4827.220215,4843.229980,4843.229980,0
1998-08-17,4843.229980,4848.149902,4820.640137,4820.779785,4820.779785,0
1998-08-18,4820.779785,4863.609863,4820.779785,4863.609863,4863.609863,0
1998-08-19,4865.200195,4929.439941,4865.200195,4929.439941,4929.439941,0
1998-08-20,4929.439941,4932.709961,4890.930176,4892.169922,4892.169922,0
1998-08-21,4892.169922,4892.750000,4754.270020,4754.270020,4754.270020,0
1998-08-24,4754.270020,4754.270020,4730.720215,4743.350098,4743.350098,0
1998-08-25,4743.350098,4776.330078,4743.350098,4774.000000,4774.000000,0
1998-08-26,4774.000000,4780.589844,4716.839844,4718.439941,4718.439941,0
1998-08-27,4717.479980,4717.830078,4509.759766,4509.759766,4509.759766,0
1998-08-28,4509.759766,4509.759766,4252.220215,4366.700195,4366.700195,0
1998-08-31,4366.700195,4369.500000,4275.930176,4275.930176,4275.930176,0
1998-09-01,4275.930176,4275.930176,4022.070068,4066.929932,4066.929932,0
1998-09-02,4066.929932,4177.109863,4066.929932,4117.370117,4117.370117,0
1998-09-03,4117.370117,4124.250000,4026.709961,4037.520020,4037.520020,0
1998-09-04,4037.520020,4039.300049,3932.899902,3944.469971,3944.469971,0
1998-09-07,3944.469971,3969.889893,3917.010010,3924.389893,3924.389893,0
1998-09-08,3924.389893,4099.120117,3924.389893,4072.679932,4072.679932,0
1998-09-09,4072.679932,4240.049805,4072.679932,4215.939941,4215.939941,0
1998-09-10,4215.939941,4215.939941,4096.049805,4096.689941,4096.689941,0
1998-09-11,4096.689941,4096.689941,3998.840088,4003.179932,4003.179932,0
1998-09-14,4003.179932,4096.839844,4001.449951,4074.330078,4074.330078,0
1998-09-15,4074.330078,4086.860107,4063.909912,4080.310059,4080.310059,0
1998-09-16,4080.310059,4134.990234,4077.520020,4134.990234,4134.990234,0
1998-09-17,4134.990234,4137.069824,4053.949951,4077.590088,4077.590088,0
1998-09-18,4077.590088,4094.949951,4057.489990,4094.949951,4094.949951,0
1998-09-21,4094.949951,4096.120117,4020.389893,4031.550049,4031.550049,0
1998-09-22,4031.550049,4085.250000,4031.169922,4051.219971,4051.219971,0
1998-09-23,4051.219971,4180.310059,4051.219971,4173.779785,4173.779785,0
1998-09-24,4173.779785,4305.509766,4173.779785,4297.709961,4297.709961,0
1998-09-25,4297.709961,4313.549805,4201.359863,4237.569824,4237.569824,0
1998-09-28,4237.569824,4341.149902,4236.100098,4338.779785,4338.779785,0
1998-09-29,4338.779785,4346.799805,4220.500000,4346.750000,4346.750000,0
1998-09-30,4346.750000,4351.890137,4278.140137,4278.140137,4278.140137,0
1998-10-01,4278.140137,4278.140137,4111.319824,4111.319824,4111.319824,0
1998-10-02,4111.319824,4111.319824,3939.239990,3958.610107,3958.610107,0
1998-10-05,3958.610107,3958.610107,3855.909912,3855.909912,3855.909912,0
1998-10-06,3855.909912,3936.389893,3838.280029,3933.419922,3933.419922,0
1998-10-07,3933.419922,3975.879883,3923.669922,3924.679932,3924.679932,0
1998-10-08,3923.510010,3923.510010,3745.110107,3745.110107,3745.110107,0
1998-10-09,3745.110107,3767.459961,3732.570068,3767.459961,3767.459961,0
1998-10-12,3767.459961,3993.820068,3767.459961,3993.820068,3993.820068,0
1998-10-13,3993.820068,4042.639893,3987.629883,3987.629883,3987.629883,0
1998-10-14,3987.629883,4009.879883,3970.659912,3990.500000,3990.500000,0
1998-10-15,3990.500000,4078.840088,3990.500000,4078.840088,4078.840088,0
1998-10-16,4078.840088,4183.390137,4063.270020,4183.089844,4183.089844,0
1998-10-19,4183.089844,4187.930176,4139.209961,4148.490234,4148.490234,0
1998-10-20,4148.490234,4234.240234,4147.540039,4231.979980,4231.979980,0
1998-10-21,4231.979980,4269.729980,4219.750000,4254.419922,4254.419922,0
1998-10-22,4254.419922,4287.830078,4245.040039,4277.870117,4277.870117,0
1998-10-23,4277.870117,4277.870117,4182.549805,4197.970215,4197.970215,0
1998-10-26,null,null,null,null,null,null
1998-10-27,4199.779785,4358.140137,4199.779785,4355.560059,4355.560059,0
1998-10-28,4355.560059,4355.560059,4285.470215,4298.339844,4298.339844,0
1998-10-29,4298.339844,4304.560059,4274.490234,4304.560059,4304.560059,0
1998-10-30,4304.560059,4392.759766,4304.560059,4391.950195,4391.950195,0
1998-11-02,4391.950195,4461.229980,4391.629883,4451.310059,4451.310059,0
1998-11-03,4451.700195,4466.200195,4426.140137,4460.819824,4460.819824,0
1998-11-04,4460.819824,4505.689941,4458.939941,4501.490234,4501.490234,0
1998-11-05,4501.490234,4503.259766,4424.100098,4427.629883,4427.629883,0
1998-11-06,4427.629883,4454.370117,4427.629883,4434.509766,4434.509766,0
1998-11-09,4434.890137,4465.910156,4408.319824,4422.640137,4422.640137,0
1998-11-10,4422.640137,4425.580078,4370.759766,4418.399902,4418.399902,0
1998-11-11,4418.399902,4451.870117,4413.000000,4444.040039,4444.040039,0
1998-11-12,4457.939941,4461.509766,4436.189941,4461.509766,4461.509766,0
1998-11-13,4461.509766,4490.680176,4456.669922,4476.399902,4476.399902,0
1998-11-16,4476.399902,4608.850098,4464.810059,4516.970215,4516.970215,0
1998-11-17,4516.970215,4566.169922,4516.779785,4566.169922,4566.169922,0
1998-11-18,4566.169922,4571.930176,4540.080078,4545.689941,4545.689941,0
1998-11-19,4545.689941,4587.600098,4527.000000,4586.390137,4586.390137,0
1998-11-20,4581.770020,4689.649902,4580.660156,4681.930176,4681.930176,0
1998-11-23,4681.930176,4788.759766,4676.700195,4788.759766,4788.759766,0
1998-11-24,4789.500000,4817.799805,4757.270020,4757.709961,4757.709961,0
1998-11-25,4757.709961,4764.479980,4731.350098,4751.200195,4751.200195,0
1998-11-26,4751.200195,4760.529785,4735.470215,4736.259766,4736.259766,0
1998-11-27,4736.259766,4785.009766,4713.870117,4776.540039,4776.540039,0
1998-11-30,4777.209961,4777.209961,4724.419922,4726.819824,4726.819824,0
1998-12-01,4726.819824,4726.819824,4567.870117,4575.759766,4575.759766,0
